"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*06235*","Kenneth Lofton","MEM/PHI/UTA","PF,F,Flx","421","CCC","21","","208","9.9","-","-","1.7","3.7","0.3","0.8","1.2","4.6","1.8","1.6","0.3","0.2","0.7","0.0","0"
"*063d0*","Jared Rhoden","DET","SG,G,Flx","422","FA","24","NO 114<br/>@DET 101 F","203","11.94","-","-","1.9","3.9","0.7","0.3","0.5","4.9","1.9","0.8","0.2","0.8","0.4","0.0","0"
"*06avs*","Justin Minaya","POR","SF,F,Flx","423","FA","25","","195","5.74","-","-","0.6","2.2","0.4","0.1","0.3","1.8","1.6","0.6","0.3","0.3","0.3","0.0","0"
"*0661b*","Jamal Cain","MIA","SF,F,Flx","424","FA","25","CLE 84<br/>@MIA 121 F","193","7.42","-","-","1.3","3.0","0.4","0.7","0.9","3.7","1.4","0.4","0.4","0.2","0.3","0.0","0"
"*0623e*","Collin Gillespie","DEN","PG,G,Flx","425","FA","24","","192","8","-","-","1.3","2.9","0.6","0.3","0.5","3.6","0.9","1.1","0.5","0.0","0.6","0.0","0"
"*05qtc*","Kira Lewis","NO/TOR/UTA","PG,G,Flx","426","FA","23","","182","6.5","-","-","1.2","3.3","0.1","0.6","0.7","3.2","0.9","1.3","0.3","0.1","0.5","0.0","0"
"*0598b*","Moses Brown","POR","C,Flx","427","FA","24","","180","8.18","-","-","1.5","3.0","0.0","0.4","1.4","3.4","3.9","0.3","0.2","0.3","0.5","0.0","0"
"*06cdf*","Julian Phillips","CHI","SF,F,Flx","428","STARKS","20","","180","4.5","-","-","0.8","1.9","0.3","0.3","0.5","2.2","0.9","0.3","0.2","0.2","0.3","0.0","0"
"*0622i*","Gui Santos","GS","SF,PF,F,Flx","429","FA","21","GS 110<br/>@MIN 114 F","179","7.78","-","-","1.2","2.4","0.4","0.7","0.7","3.6","2.1","0.6","0.2","0.1","0.3","0.0","0"
"*06ca4*","Kobe Bufkin","ATL","SG,G,Flx","430","maxpat01","20","","177","10.41","-","-","2.0","5.4","0.5","0.2","0.5","4.8","1.9","1.6","0.4","0.3","0.6","0.0","0"
"*065b6*","Ibou Badji","POR","C,Flx","431","FA","21","","173","7.86","-","-","0.6","1.0","0.0","0.3","0.5","1.5","2.3","0.6","0.1","0.9","0.7","0.0","0"
"*027pf*","Cory Joseph","GS","PG,G,Flx","432","FA","32","","173","6.65","-","-","0.9","2.5","0.5","0.2","0.3","2.4","1.2","1.6","0.2","0.1","0.5","0.0","0"
"*06ccu*","Tristan Vukcevic","WAS","C,Flx","433","SERP","21","","171","17.1","-","-","2.9","6.7","1.0","1.7","2.2","8.5","3.6","1.3","0.5","0.7","1.0","0.0","0"
"*05qu4*","Saben Lee","PHO","PG,G,Flx","434","FA","24","","163","6.79","-","-","0.8","2.3","0.1","1.2","1.6","3.0","1.3","1.3","0.3","0.1","0.3","0.0","0"
"*06hdz*","Nathan Mensah","CHA","SF,PF,F,C,Flx","435","FA","26","","161","6.44","-","-","0.5","1.1","0.0","0.4","0.5","1.3","2.6","0.4","0.2","0.6","0.6","0.0","0"
"*05wkd*","Jeff Dowtin","PHI","PG,G,Flx","436","FA","27","PHI 121<br/>@LAC 107 F","160","13.33","-","-","1.7","3.0","0.8","0.3","0.3","4.3","1.7","2.3","0.6","0.1","0.4","0.0","0"
"*051p1*","Brandon Clarke","MEM","PF,F,Flx","437","GBRAYERS","27","","158","26.33","-","-","5.5","9.8","0.2","0.2","1.2","11.3","5.3","1.5","0.8","1.0","0.5","0.0","0"
"*06cdj*","Colby Jones","SAC","SG,G,Flx","438","FA","21","","154","5.13","-","-","0.9","2.4","0.1","0.2","0.4","2.1","1.3","0.7","0.2","0.2","0.3","0.0","0"
"*051pn*","Jaylen Nowell","MEM/DET","SG,G,Flx","439","FA","24","","147","11.31","-","-","2.6","6.0","0.5","0.5","0.7","6.2","1.8","1.5","0.3","0.2","0.5","0.0","0"
"*05ujq*","Luka Garza","MIN","PF,F,C,Flx","440","FA","25","GS 110<br/>@MIN 114 F","145","5.8","-","-","1.4","3.0","0.4","0.7","1.0","4.0","1.2","0.2","0.2","0.0","0.2","0.0","0"
"*05wqp*","Micah Potter","UTA","C,Flx","441","FA","26","","143","8.94","-","-","1.2","2.5","0.6","0.4","0.5","3.3","2.7","0.4","0.3","0.4","0.3","0.0","0"
"*027ox*","Markieff Morris","DAL","PF,F,Flx","442","FA","34","","137","5.27","-","-","0.9","2.6","0.6","0.2","0.2","2.5","1.5","0.6","0.2","0.1","0.5","0.0","0"
"*04qs4*","Robert Williams","POR","PF,F,C,Flx","443","HBC","26","","137","22.83","-","-","2.8","4.3","0.0","1.2","1.5","6.8","6.3","0.8","1.2","1.2","1.2","0.0","0"
"*05uxx*","DeJon Jarreau","MEM","SG,G,Flx","444","FA","26","","135","15","-","-","1.9","5.6","0.4","0.6","1.2","4.8","4.9","2.9","0.7","0.2","1.0","0.0","0"
"*065vd*","Jules Bernard","WAS","PG,SG,G,Flx","445","FA","24","","133","7","-","-","1.5","3.4","0.6","0.3","0.5","3.9","1.4","0.8","0.2","0.1","0.4","0.0","0"
"*06dq7*","Onuralp Bitim","CHI","SG,G,Flx","446","FA","25","","133","5.78","-","-","1.4","3.7","0.5","0.2","0.2","3.5","1.4","0.6","0.2","0.1","0.4","0.0","0"
"*051p3*","Darius Bazley","PHI/UTA","PF,F,Flx","447","FA","23","","132","14.67","-","-","2.0","3.3","0.2","1.1","1.3","5.3","3.1","0.8","0.7","0.8","0.9","0.0","0"
"*06kxd*","Maozinha Pereira","MEM","SF,F,Flx","448","FA","23","","124","17.71","-","-","2.6","5.0","0.7","1.0","1.4","6.9","5.3","0.3","0.9","0.6","0.7","0.0","1"
"*031lq*","Otto Porter","TOR/UTA","SF,F,Flx","449","FA","30","","123","8.2","-","-","0.9","2.2","0.5","0.2","0.2","2.6","1.9","0.5","0.3","0.3","0.1","0.0","0"
"*05wqo*","Dru Smith","MIA","SG,G,Flx","450","FA","26","","123","13.67","-","-","1.7","3.7","0.8","0.2","0.2","4.3","1.6","1.6","1.0","0.3","0.6","0.0","0"
"*059q2*","Marques Bolden","MIL/CHA","C,Flx","451","FA","26","","121","11","-","-","1.5","2.3","0.0","0.3","0.4","3.4","3.1","0.4","0.3","0.6","0.3","0.0","0"
"*06227*","Ryan Rollins","WAS/MIL","PG,G,Flx","452","FA","21","OKC 93<br/>@MIL 118 F","121","9.31","-","-","1.1","2.1","0.2","1.0","1.3","3.4","1.0","1.1","0.8","0.2","0.6","0.0","0"
"*05qtg*","Trevelin Queen","ORL","PG,SG,G,Flx","453","FA","27","","120","8.57","-","-","1.0","2.7","0.2","0.6","0.9","2.9","1.4","1.3","0.5","0.4","0.5","0.0","0"
"*05uuj*","Terry Taylor","CHI","PF,F,Flx","454","FA","24","","119","3.84","-","-","0.6","1.3","0.1","0.1","0.2","1.5","1.2","0.3","0.2","0.1","0.2","0.0","0"
"*06cel*","Sidy Cissoko","SA","SF,F,Flx","455","FA","20","","118","9.83","-","-","1.3","2.8","0.1","1.0","1.3","3.8","1.8","0.8","0.6","0.3","0.3","0.0","0"
"*01en8*","Taj Gibson","NY/DET","PF,F,Flx","456","FA","38","NO 114<br/>@DET 101 F","118","5.9","-","-","0.8","1.9","0.1","0.1","0.1","1.7","1.9","0.6","0.1","0.3","0.3","0.0","0"
"*05qtz*","Zavier Simpson","MEM","PG,G,Flx","457","FA","27","","116","16.57","-","-","2.4","7.7","0.7","0.4","0.6","6.0","2.9","3.6","1.0","0.4","1.4","0.0","0"
"*06228*","Josh Minott","MIN","SF,F,Flx","458","FA","21","GS 110<br/>@MIN 114 F","115","3.59","-","-","0.5","1.1","0.1","0.4","0.4","1.6","0.5","0.3","0.2","0.1","0.1","0.0","0"
"*0664y*","Jeenathan Williams","HOU","SG,G,Flx","459","FA","25","","112","5.09","-","-","1.2","2.3","0.1","0.3","0.6","2.9","1.0","0.3","0.2","0.0","0.2","0.0","0"
"*05qsr*","Theo Maledon","CHA/PHO","PG,G,Flx","460","FA","22","","105","6.18","-","-","1.2","4.1","0.3","0.8","0.9","3.5","1.4","1.6","0.4","0.0","1.1","0.0","0"
"*03xmw*","Harry Giles","BKN/LAL","C,Flx","461","FA","26","IND 145<br/>@LAL 150 F","99","4.3","-","-","1.0","2.2","0.1","0.3","0.6","2.4","1.3","0.3","0.1","0.1","0.3","0.0","0"
"*06ccy*","Jalen Pickett","DEN","SG,G,Flx","462","FA","24","","99","3.67","-","-","0.6","1.3","0.3","0.1","0.1","1.6","0.5","0.8","0.1","0.0","0.3","0.0","0"
"*05qtx*","Jahmi'us Ramsey","TOR","SG,G,Flx","463","FA","22","","99","14.14","-","-","2.6","5.9","0.9","0.7","0.9","6.7","3.1","1.1","1.0","0.0","1.0","0.0","0"
"*06cet*","Terquavion Smith","PHI","PG,G,Flx","464","FA","21","PHI 121<br/>@LAC 107 F","99","6.19","-","-","1.1","2.9","0.8","0.2","0.3","3.3","0.3","0.8","0.5","0.0","0.4","0.0","0"
"*063u8*","Mouhamadou Gueye","TOR","PF,F,Flx","465","BIGFOOTS","25","","98","8.91","-","-","1.0","3.5","0.0","0.4","0.8","2.4","2.1","0.5","0.3","1.6","1.1","0.0","0"
"*05yab*","Olivier Sarr","OKC","C,Flx","466","FA","25","OKC 93<br/>@MIL 118 F","96","6.4","-","-","0.7","1.3","0.1","0.7","1.0","2.3","2.4","0.1","0.0","0.5","0.2","0.0","0"
"*051p6*","Dylan Windler","NY/LAL/ATL","SF,F,Flx","467","FA","27","","96","5.65","-","-","0.9","1.8","0.8","0.0","0.0","2.5","0.9","0.6","0.1","0.0","0.1","0.0","0"
"*03e7e*","Thanasis Antetokounmpo","MIL","SF,F,Flx","468","FA","31","OKC 93<br/>@MIL 118 F","95","2.79","-","-","0.5","0.9","0.0","0.0","0.1","0.9","0.4","0.5","0.2","0.1","0.4","0.0","0"
"*05qu5*","Udoka Azubuike","PHO","C,Flx","469","FA","24","","94","5.88","-","-","1.0","1.4","0.0","0.2","0.8","2.2","2.0","0.2","0.1","0.4","0.3","0.0","1"
"*05g3q*","Gabe Vincent","LAL","PG,SG,G,Flx","470","Orcas","27","IND 145<br/>@LAL 150 F","94","8.55","-","-","1.4","4.5","0.3","0.1","0.2","3.1","0.8","1.9","0.8","0.0","0.5","0.0","0"
"*05ya2*","Xavier Moon","LAC","SG,G,Flx","471","FA","29","PHI 121<br/>@LAC 107 F","92","6.57","-","-","1.1","3.3","0.1","0.1","0.1","2.4","1.3","1.5","0.2","0.2","0.4","0.0","0"
"*05qyw*","Nate Hinton","HOU","SG,G,Flx","472","FA","24","","91","6.07","-","-","0.7","1.7","0.5","0.3","0.3","2.2","1.5","0.7","0.2","0.1","0.2","0.0","0"
"*03bxn*","T.J. Warren","MIN","SF,F,Flx","473","FA","30","GS 110<br/>@MIN 114 F","89","8.09","-","-","1.6","3.7","0.2","0.3","0.4","3.7","2.0","0.8","0.4","0.1","0.4","0.0","0"
"*03scs*","Boban Marjanovic","HOU","C,Flx","474","FA","35","","88","6.29","-","-","1.3","2.4","0.0","0.6","1.0","3.2","2.3","0.4","0.1","0.1","0.4","0.0","0"
"*06ccz*","Mouhamed Gueye","ATL","PF,F,Flx","475","FA","21","","83","13.83","-","-","1.3","3.8","0.5","0.8","1.0","4.0","3.7","0.7","0.8","0.7","0.2","0.0","0"
"*05uil*","James Bouknight","CHA","SG,G,Flx","476","FA","23","","82","5.86","-","-","1.3","2.9","0.9","0.1","0.1","3.6","0.6","0.4","0.1","0.1","0.1","0.0","0"
"*03e6z*","Joe Harris","DET","SG,G,SF,F,Flx","477","FA","32","","82","5.12","-","-","0.9","2.4","0.6","0.1","0.1","2.4","0.8","0.6","0.2","0.1","0.3","0.0","0"
"*06cei*","Leonard Miller","MIN","SF,F,Flx","478","maxpat01","20","GS 110<br/>@MIN 114 F","82","4.82","-","-","0.8","1.2","0.1","0.1","0.1","1.7","1.2","0.5","0.1","0.1","0.1","0.0","0"
"*04is8*","Kobi Simmons","TOR","PG,G,Flx","479","FA","26","","80","20","-","-","2.3","5.3","0.5","0.0","0.0","5.0","1.8","3.0","1.5","0.5","0.3","0.0","0"
"*05y9y*","Brandon Williams","DAL","PG,G,Flx","480","FA","24","","78","4.59","-","-","1.2","3.2","0.2","0.6","1.0","3.2","0.8","1.0","0.1","0.1","0.4","0.0","0"
"*06226*","Moussa Diabate","LAC","PF,F,Flx","481","FA","22","PHI 121<br/>@LAC 107 F","77","7","-","-","0.9","1.7","0.0","0.8","1.3","2.6","2.2","0.4","0.5","0.1","0.2","0.0","0"
"*05uun*","Matthew Hurt","MEM","PF,F,Flx","482","FA","24","","71","8.88","-","-","1.5","4.3","0.6","0.4","0.4","4.0","2.0","0.5","0.4","0.4","0.3","0.0","0"
"*058n6*","Armoni Brooks","BKN","PG,G,Flx","483","FA","25","","66","6.6","-","-","1.5","4.6","1.1","0.1","0.2","4.2","1.8","0.5","0.1","0.1","0.3","0.0","0"
"*05ycx*","Braxton Key","DEN","SF,F,Flx","484","FA","27","","65","3.25","-","-","0.3","0.8","0.1","0.3","0.4","1.1","0.9","0.5","0.1","0.1","0.1","0.0","0"
"*06cek*","Adama Sanogo","CHI","PF,F,C,Flx","485","FA","22","","65","7.22","-","-","1.6","3.0","0.0","0.9","1.3","4.0","4.0","0.0","0.1","0.0","0.6","0.0","1"
"*05uup*","Jay Huff","DEN","C,Flx","486","FA","26","","62","3.1","-","-","0.5","0.8","0.1","0.1","0.1","1.1","0.6","0.1","0.1","0.1","0.1","0.0","0"
"*05uj7*","Jason Preston","UTA","PG,G,Flx","487","FA","24","","62","8.86","-","-","0.9","2.7","0.0","0.0","0.0","1.7","2.4","2.3","0.3","0.1","0.3","0.0","0"
"*06cd1*","Jordan Walsh","BOS","SF,F,Flx","488","FA","20","","61","6.78","-","-","0.7","1.7","0.2","0.1","0.2","1.7","2.2","0.6","0.6","0.1","0.3","0.0","0"
"*06cd3*","Emoni Bates","CLE","SF,F,Flx","489","Jmarr237","20","CLE 84<br/>@MIA 121 F","59","3.93","-","-","1.0","3.3","0.7","0.1","0.3","2.7","0.9","0.7","0.1","0.1","0.5","0.0","0"
"*0621p*","Wendell Moore","MIN","SG,G,Flx","490","FA","22","GS 110<br/>@MIN 114 F","58","2.32","-","-","0.4","0.7","0.0","0.0","0.0","0.7","0.5","0.2","0.2","0.0","0.2","0.0","0"
"*0621f*","AJ Griffin","ATL","SF,F,Flx","491","SERP","20","","56","2.8","-","-","0.9","3.1","0.5","0.1","0.1","2.4","0.9","0.3","0.1","0.1","0.4","0.0","0"
"*06cef*","Oscar Tshiebwe","IND","PF,F,Flx","492","FA","24","IND 145<br/>@LAL 150 F","56","7","-","-","1.3","2.5","0.0","0.8","1.0","3.3","2.0","0.3","0.3","0.1","0.0","0.0","0"
"*06cde*","Chris Livingston","MIL","SF,F,Flx","493","SDP","20","OKC 93<br/>@MIL 118 F","55","2.62","-","-","0.5","1.0","0.0","0.1","0.2","1.2","1.0","0.2","0.1","0.0","0.2","0.0","0"
"*0666c*","Jermaine Samuels","HOU","SF,PF,F,Flx","494","FA","25","","55","3.93","-","-","0.6","1.0","0.0","0.1","0.1","1.4","0.9","0.2","0.1","0.1","0.0","0.0","0"
"*05ujx*","RaiQuan Gray","SA","PF,F,Flx","495","FA","24","","54","18","-","-","3.3","5.7","1.0","0.0","0.0","7.7","2.3","2.0","0.3","0.3","0.3","0.0","0"
"*05wvu*","David Duke","SA","SG,G,Flx","496","FA","24","","53","13.25","-","-","2.5","4.5","0.8","0.8","0.8","6.5","2.5","1.3","0.5","0.0","0.8","0.0","0"
"*06cc6*","Jett Howard","ORL","SF,F,Flx","497","FA","20","","53","2.94","-","-","0.6","1.7","0.4","0.1","0.2","1.6","0.4","0.3","0.1","0.1","0.2","0.0","0"
"*0623n*","Cole Swider","MIA","SF,F,Flx","498","FA","25","CLE 84<br/>@MIA 121 F","53","2.94","-","-","0.8","2.1","0.6","0.1","0.1","2.3","0.4","0.3","0.1","0.1","0.4","0.0","0"
"*05uue*","Ishmail Wainright","POR/PHO","SF,F,Flx","499","FA","29","","52","4.73","-","-","0.6","2.2","0.6","0.2","0.2","2.1","1.3","0.1","0.4","0.1","0.2","0.0","0"
"*0622g*","JD Davison","BOS","PG,G,Flx","500","FA","21","","50","6.25","-","-","0.6","1.5","0.4","0.4","0.5","2.0","1.3","1.3","0.1","0.1","0.3","0.0","0"
"*062d2*","Buddy Boeheim","DET","PG,G,SF,F,Flx","501","FA","24","NO 114<br/>@DET 101 F","49","4.9","-","-","0.9","2.9","0.8","0.8","1.0","3.4","1.0","0.3","0.0","0.1","0.0","0.0","0"
"*05vyx*","Daishen Nix","MIN","PG,G,Flx","502","FA","22","GS 110<br/>@MIN 114 F","49","3.27","-","-","0.6","1.6","0.4","0.2","0.4","1.8","0.2","0.4","0.3","0.0","0.3","0.0","0"
"*051pm*","Admiral Schofield","ORL","PF,F,Flx","503","FA","27","","49","2.13","-","-","0.4","1.1","0.3","0.0","0.1","1.1","0.7","0.3","0.0","0.0","0.2","0.0","0"
"*05uiv*","Keon Johnson","BKN","PG,SG,G,Flx","504","FA","22","","48","9.6","-","-","1.6","4.2","0.8","2.2","2.4","6.2","1.4","0.6","0.6","0.2","1.0","0.0","0"
"*0622c*","Isaiah Mobley","CLE","PF,F,Flx","505","FA","24","CLE 84<br/>@MIA 121 F","47","4.7","-","-","1.0","2.4","0.3","0.0","0.1","2.3","1.0","0.6","0.2","0.0","0.2","0.0","0"
"*06cp2*","Colin Castleton","LAL","C,Flx","506","FA","23","IND 145<br/>@LAL 150 F","46","2.88","-","-","0.6","1.0","0.0","0.4","0.4","1.5","0.8","0.2","0.1","0.0","0.2","0.0","0"
"*04qrq*","Jerome Robinson","GS","SG,G,Flx","507","FA","27","GS 110<br/>@MIN 114 F","46","2.09","-","-","0.5","1.5","0.1","0.3","0.5","1.4","0.3","0.2","0.0","0.1","0.1","0.0","0"
"*06cdb*","Amari Bailey","CHA","PG,G,Flx","508","FA","20","","42","4.2","-","-","0.8","2.4","0.1","0.6","0.7","2.3","0.9","0.7","0.3","0.0","0.4","0.0","0"
"*0623l*","Jamaree Bouyea","POR/SA","PG,G,Flx","509","FA","24","","41","4.56","-","-","1.1","3.1","0.1","0.0","0.0","2.3","2.1","1.2","0.1","0.0","1.0","0.0","0"
"*06ho3*","Timmy Allen","MEM","SF,F,Flx","510","FA","24","","40","8","-","-","1.2","4.6","0.0","0.2","0.4","2.6","3.4","1.0","0.8","0.0","0.4","0.0","0"
"*005le*","Robin Lopez","MIL","C,Flx","511","FA","36","","40","2.5","-","-","0.4","1.2","0.1","0.1","0.1","1.1","0.3","0.3","0.1","0.2","0.1","0.0","0"
"*04vu2*","Wenyen Gabriel","MEM","PF,F,C,Flx","512","FA","27","","38","7.6","-","-","1.6","4.4","0.2","0.0","1.0","3.4","5.0","0.6","0.4","0.4","1.6","0.0","0"
"*01en7*","James Johnson","IND","PF,F,Flx","513","FA","37","IND 145<br/>@LAL 150 F","38","4.22","-","-","0.3","1.1","0.0","0.2","0.2","0.9","0.4","0.9","0.6","0.1","0.6","0.0","0"
"*0623k*","Dereon Seabron","NO","SG,G,Flx","514","FA","23","NO 114<br/>@DET 101 F","38","6.33","-","-","0.7","2.2","0.2","0.8","1.0","2.3","1.2","0.8","0.3","0.2","0.0","0.0","0"
"*06eo4*","Dexter Dennis","DAL","SG,G,Flx","515","FA","25","","37","9.25","-","-","2.5","4.8","0.3","0.3","0.8","5.5","2.3","1.0","0.0","0.3","0.8","0.0","0"
"*05ujh*","Greg Brown","DAL","PF,F,Flx","516","FA","22","","35","5.83","-","-","0.8","1.8","0.2","0.7","1.5","2.5","1.5","0.7","0.0","0.7","0.7","0.0","0"
"*06ho4*","Taze Moore","POR","SG,G,Flx","517","FA","25","","35","8.75","-","-","2.0","4.8","0.3","0.3","0.5","4.5","2.0","1.3","0.5","0.0","0.8","0.0","0"
"*06cce*","Jalen Hood-Schifino","LAL","SG,G,Flx","518","GBRAYERS","20","IND 145<br/>@LAL 150 F","34","1.62","-","-","0.5","2.1","0.1","0.6","1.0","1.6","0.6","0.4","0.1","0.1","0.4","0.0","0"
"*06ccx*","Hunter Tyson","DEN","PF,F,Flx","519","FA","23","","33","1.83","-","-","0.4","1.1","0.2","0.0","0.0","1.1","0.5","0.1","0.1","0.0","0.1","0.0","0"
"*0621s*","TyTy Washington","MIL","PG,G,Flx","520","FA","22","OKC 93<br/>@MIL 118 F","31","2.82","-","-","0.5","1.8","0.2","0.0","0.0","1.3","0.5","0.5","0.3","0.0","0.2","0.0","0"
"*0622b*","Kendall Brown","IND","SG,G,Flx","521","FA","21","IND 145<br/>@LAL 150 F","30","2","-","-","0.5","1.0","0.0","0.3","0.5","1.4","0.3","0.3","0.0","0.0","0.1","0.0","0"
"*06gnm*","Henri Drell","CHI","SF,F,Flx","522","FA","24","","30","7.5","-","-","1.0","2.5","0.5","0.3","0.5","2.8","1.0","1.0","0.5","0.3","0.5","0.0","0"
"*06cep*","Jacob Toppin","NY","SF,F,Flx","523","FA","24","","30","3.33","-","-","0.6","1.0","0.1","0.2","0.2","1.4","0.8","0.3","0.0","0.1","0.1","0.0","0"
"*059q7*","Juan Toscano-Anderson","SAC","SF,F,Flx","524","FA","31","","28","2.55","-","-","0.3","1.1","0.1","0.0","0.0","0.6","1.3","0.4","0.1","0.1","0.2","0.0","0"
"*04ewi*","D.J. Wilson","PHI","PF,F,Flx","525","FA","28","PHI 121<br/>@LAC 107 F","28","14","-","-","2.0","3.0","1.0","0.0","0.0","5.0","1.0","1.0","0.0","1.0","0.0","0.0","0"
"*06cp1*","D'Moi Hodge","(N/A)","SG,G,Flx","526","FA","25","","27","3.86","-","-","0.7","2.1","0.4","0.1","0.3","2.0","0.0","0.7","0.1","0.1","0.1","0.0","0"
"*05qvv*","Mamadi Diakite","SA/NY","PF,F,Flx","527","FA","27","","26","4.33","-","-","0.7","1.0","0.0","0.7","1.0","2.0","0.7","0.3","0.2","0.2","0.2","0.0","0"
"*06fwl*","Alex Fudge","LAL/DAL","SF,F,Flx","528","FA","21","","26","4.33","-","-","1.0","2.5","0.2","0.3","0.3","2.5","0.8","0.0","0.5","0.0","0.3","0.0","0"
"*062sr*","Jack White","MEM","SF,F,Flx","529","FA","26","","26","6.5","-","-","0.5","4.0","0.5","0.0","0.0","1.5","3.0","0.3","1.0","0.3","0.5","0.0","0"
"*06hdy*","Drew Peterson","BOS","PG,SG,G,PF,F,Flx","530","FA","24","","25","8.33","-","-","1.3","2.0","1.0","0.0","0.0","3.7","0.3","0.3","0.7","0.0","0.3","0.0","0"
"*06cdk*","Jalen Slawson","SAC","SF,F,Flx","531","FA","24","","25","2.08","-","-","0.3","0.5","0.0","0.0","0.0","0.7","0.6","0.2","0.1","0.1","0.2","0.0","0"
"*055sg*","DaQuan Jeffries","NY","SG,G,Flx","532","FA","26","","22","1.29","-","-","0.4","1.0","0.1","0.0","0.1","0.8","0.3","0.3","0.0","0.1","0.2","0.0","0"
"*05wvx*","D.J. Carton","TOR","PG,SG,G,Flx","533","FA","23","","21","5.25","-","-","0.8","2.0","0.3","1.0","1.3","2.8","1.0","0.8","0.3","0.0","0.3","0.0","0"
"*05qt5*","R.J. Hampton","MIA/WAS","PG,G,Flx","534","FA","23","","20","2.5","-","-","0.5","1.8","0.1","0.1","0.3","1.3","0.8","1.0","0.0","0.0","0.4","0.0","0"
"*06cd7*","Keyontae Johnson","OKC","SF,F,Flx","535","FA","23","OKC 93<br/>@MIL 118 F","20","2.22","-","-","0.6","1.8","0.1","0.0","0.0","1.2","1.1","0.4","0.1","0.0","0.4","0.0","0"
"*05qzf*","Jordan Ford","SAC","PG,G,Flx","536","FA","25","","19","3.17","-","-","0.7","1.2","0.3","0.3","0.3","2.0","0.3","0.3","0.0","0.0","0.2","0.0","0"
"*05uix*","Usman Garuba","GS","PF,F,Flx","537","FA","22","GS 110<br/>@MIN 114 F","19","3.17","-","-","0.2","1.0","0.0","0.2","0.3","0.5","1.2","0.2","0.2","0.5","0.3","0.0","0"
"*05qy1*","Mason Jones","SAC","PG,SG,G,Flx","538","FA","25","","19","3.8","-","-","0.4","1.6","0.4","0.2","0.4","1.4","1.0","1.0","0.2","0.0","0.4","0.0","0"
"*06224*","E.J. Liddell","NO","PF,F,Flx","539","FA","23","NO 114<br/>@DET 101 F","19","2.38","-","-","0.1","0.8","0.0","0.3","0.3","0.5","0.6","0.1","0.3","0.3","0.3","0.0","0"
"*06ccw*","Jordan Miller","LAC","SF,F,Flx","540","FA","24","PHI 121<br/>@LAC 107 F","18","2.25","-","-","0.6","1.1","0.1","0.3","0.3","1.6","0.6","0.0","0.0","0.0","0.1","0.0","0"
"*0633h*","Pat Spencer","GS","PG,SG,G,Flx","541","FA","27","GS 110<br/>@MIN 114 F","16","2.67","-","-","0.3","0.7","0.0","0.0","0.0","0.7","0.7","0.8","0.0","0.0","0.2","0.0","0"
"*043un*","Ryan Arcidiacono","NY/DET","PG,G,Flx","542","FA","30","","14","0.7","-","-","0.0","0.3","0.0","0.0","0.0","0.0","0.4","0.2","0.1","0.0","0.1","0.0","0"
"*064tp*","Quenton Jackson","IND","PG,G,Flx","543","FA","25","IND 145<br/>@LAL 150 F","13","4.33","-","-","0.0","0.3","0.0","0.7","0.7","0.7","1.3","0.7","0.3","0.0","0.0","0.0","0"
"*06ccc*","Dariq Whitehead","BKN","SF,F,Flx","544","$?$","19","","13","6.5","-","-","0.5","2.5","0.0","0.5","1.0","1.5","2.0","1.5","0.0","0.5","0.0","0.0","0"
"*049sa*","Hamidou Diallo","WAS","SG,G,Flx","545","FA","25","","12","6","-","-","0.5","1.0","0.0","0.0","0.0","1.0","1.0","0.5","1.0","0.0","0.5","0.0","0"
"*06cd0*","Seth Lundy","ATL","SF,F,Flx","546","FA","24","","12","1.33","-","-","0.4","1.9","0.3","0.3","0.4","1.6","0.8","0.0","0.0","0.0","0.1","0.0","0"
"*027q9*","Isaiah Thomas","PHO","PG,G,Flx","547","FA","35","","12","2","-","-","0.5","1.7","0.3","0.0","0.0","1.3","0.0","0.5","0.0","0.0","0.0","0.0","0"
"*06cer*","Markquis Nowell","TOR","PG,SG,G,Flx","548","FA","24","","11","11","-","-","0.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","0"
"*04416*","Frank Ntilikina","CHA","PG,G,Flx","549","FA","25","","11","2.2","-","-","0.2","1.8","0.2","0.4","0.4","1.0","1.2","0.8","0.0","0.0","0.2","0.0","0"
"*051p4*","Ty Jerome","CLE","SG,G,Flx","550","FA","26","CLE 84<br/>@MIA 121 F","9","4.5","-","-","1.0","2.0","0.0","0.0","0.0","2.0","0.5","1.5","0.0","0.0","0.5","0.0","0"
"*059cd*","Charlie Brown","NY","SG,G,SF,F,Flx","551","FA","27","","8","1","-","-","0.3","1.3","0.3","0.0","0.0","0.8","0.3","0.0","0.0","0.3","0.3","0.0","0"
"*048zs*","Shaquille Harrison","MEM","SG,G,Flx","552","FA","30","","8","2.67","-","-","0.3","0.7","0.0","0.0","0.0","0.7","0.7","0.0","0.0","0.3","0.0","0.0","0"
"*06hrn*","Adam Flagler","OKC","SG,G,Flx","553","FA","24","OKC 93<br/>@MIL 118 F","7","3.5","-","-","0.5","3.5","0.5","0.0","0.0","1.5","0.0","2.0","0.0","0.0","0.0","0.0","0"
"*05qzd*","Kevon Harris","ORL","SG,G,Flx","554","FA","26","","7","3.5","-","-","1.0","1.5","0.0","0.0","0.0","2.0","1.0","0.5","0.0","0.0","0.5","0.0","0"
